D0921 20:37:56.000068       1 seccomp.go:822]     - Vsyscall 201: trap
D0921 20:37:56.000144       1 seccomp.go:822]     - Syscall  202: ((arg[0] > 0xff9524b9ca8000 && arg[1].high == 0 && arg[3] == 0 && arg[4] == 0 && arg[5] == 0 && rip > 0xff9524b9ca8000 && ((arg[1].low == 0x1 && arg[2] == 0x1) || arg[1].low == 0))) => allow
D0921 20:37:56.000183       1 seccomp.go:822]     - Vsyscall 309: trap
D0921 20:37:56.000198       1 seccomp.go:812]   Trivial syscalls: None.
D0921 20:37:56.000213       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:37:56.003345       1 seccomp.go:529] Seccomp program optimized from 262 to 72 instructions; took 2.175883ms to build and 1.396ms to optimize
D0921 20:37:56.003466       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:37:56.003488       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:37:56.003506       1 seccomp.go:812]   Cold non-trivial syscalls: None.
D0921 20:37:56.003544       1 seccomp.go:815]   Trivial syscalls:
D0921 20:37:56.003567       1 seccomp.go:822]     - Syscall  231: unotify
D0921 20:37:56.003584       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:37:56.003714       1 seccomp.go:529] Seccomp program optimized from 13 to 6 instructions; took 200.739µs to build and 53.97µs to optimize
D0921 20:37:56.003856       1 stub_unsafe.go:340] stubStart ff9524b9ca7000 stubSysmsgStart ff9524b9ca8000 stubSysmsgStack ffa369f27c0000, stubContextQueue ffa369f29ce000, stubThreadContextRegion ffa369f29d8000, mapLen 1221000
D0921 20:37:56.003929       1 stub_unsafe.go:341] sysmsg.ArchState{ xsaveMode 2 fsgsbase 1 fpLen 2440 }
D0921 20:37:56.003983       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap stub initialized at 20:37:56.003977327 (unix nanos: 1790037476003977327)
D0921 20:37:56.007267       1 seccomp.go:802] Ordered seccomp rules:
D0921 20:37:56.007310       1 seccomp.go:812]   Hot non-trivial syscalls: None.
D0921 20:37:56.007330       1 seccomp.go:815]   Cold non-trivial syscalls:
D0921 20:37:56.007379       1 seccomp.go:822]     - Syscall   56: ((arg[0].high == 0 && (arg[0].low == 0x8411 || arg[0].low == 0x411 || arg[0].low == 0x2709))) => allow
D0921 20:37:56.007404       1 seccomp.go:822]     - Syscall   62: (arg[1] == 0x13) => allow
D0921 20:37:56.007421       1 seccomp.go:822]     - Vsyscall  96: trap
D0921 20:37:56.007502       1 seccomp.go:822]     - Syscall  157: ((arg[0].high == 0 && arg[1].high == 0 && ((arg[0].low == 0x1 && arg[1].low == 0x9) || (arg[0].low == 0x26 && arg[1].low == 0x1) || (arg[0].low == 0x3b && arg[1].low == 0x1 && arg[2] == 0xff9524b9ca7000 && arg[3] == 0x6000)))) => allow
D0921 20:37:56.007538       1 seccomp.go:822]     - Syscall  158: ((arg[0].high == 0 && ((arg[0].low == 0x1012 && arg[1] == 0) || arg[0].low == 0x1002 || arg[0].low == 0x1003))) => allow
D0921 20:37:56.007558       1 seccomp.go:822]     - Syscall  200: (arg[1] == 0x13) => allow
D0921 20:37:56.007574       1 seccomp.go:822]     - Vsyscall 201: trap
D0921 20:37:56.007600       1 seccomp.go:822]     - Syscall  202: ((arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x1))) => allow
D0921 20:37:56.007616       1 seccomp.go:822]     - Vsyscall 309: trap
D0921 20:37:56.007864       1 seccomp.go:822]     - Syscall  317: ((arg[0] == 0x1 && arg[1].high == 0 && (arg[1].low == 0 || arg[1].low == 0x8))) => allow
D0921 20:37:56.007894       1 seccomp.go:815]   Trivial syscalls:
D0921 20:37:56.007932       1 seccomp.go:822]     - Syscall    9: allow
D0921 20:37:56.007951       1 seccomp.go:822]     - Syscall   11: allow
D0921 20:37:56.007967       1 seccomp.go:822]     - Syscall   15: allow
D0921 20:37:56.007981       1 seccomp.go:822]     - Syscall   24: allow
D0921 20:37:56.007996       1 seccomp.go:822]     - Syscall   39: allow
D0921 20:37:56.008010       1 seccomp.go:822]     - Syscall   60: allow
D0921 20:37:56.008024       1 seccomp.go:822]     - Syscall   61: allow
D0921 20:37:56.008039       1 seccomp.go:822]     - Syscall  110: allow
D0921 20:37:56.008053       1 seccomp.go:822]     - Syscall  131: allow
D0921 20:37:56.008067       1 seccomp.go:822]     - Syscall  186: allow
D0921 20:37:56.008104       1 seccomp.go:822]     - Syscall  231: allow
D0921 20:37:56.008116       1 seccomp.go:825] End of ordered seccomp rules.
D0921 20:37:56.020841       1 seccomp.go:529] Seccomp program optimized from 453 to 107 instructions; took 11.05734ms to build and 2.5835ms to optimize
D0921 20:37:56.030571       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint systrap source process created at 20:37:56.030525866 (unix nanos: 1790037476030525866)
D0921 20:37:56.030640       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint waiting for membarrier at 20:37:56.030636601 (unix nanos: 1790037476030636601)
D0921 20:37:56.030673       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host membarrier probed at 20:37:56.030671293 (unix nanos: 1790037476030671293)
D0921 20:37:56.030707       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint platform created at 20:37:56.030705834 (unix nanos: 1790037476030705834)
I0921 20:37:56.030812       1 loader.go:1145] Disabling application huge pages: host shmem_enabled is "never"
D0921 20:37:56.030990       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint memory file created at 20:37:56.030987654 (unix nanos: 1790037476030987654)
D0921 20:37:56.031136       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint VDSO prepared at 20:37:56.031133381 (unix nanos: 1790037476031133381)
D0921 20:37:56.031249       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint timekeeper configured at 20:37:56.031247502 (unix nanos: 1790037476031247502)
D0921 20:37:56.032624       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint network stack created at 20:37:56.032620668 (unix nanos: 1790037476032620668)
I0921 20:37:56.032666       1 loader.go:803] Setting total memory to 752.26 GB
D0921 20:37:56.033826       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint kernel initialized at 20:37:56.033820046 (unix nanos: 1790037476033820046)
D0921 20:37:56.033947       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint filesystems registered at 20:37:56.033944471 (unix nanos: 1790037476033944471)
I0921 20:37:56.033967       1 loader.go:869] Packet logging disabled
I0921 20:37:56.034059       1 watchdog.go:179] Watchdog waiting 30s for startup
D0921 20:37:56.034205       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint process args created at 20:37:56.034202806 (unix nanos: 1790037476034202806)
D0921 20:37:56.034245       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint compat logs initialized at 20:37:56.034229406 (unix nanos: 1790037476034229406)
D0921 20:37:56.034282       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint mount hints parsed at 20:37:56.034276346 (unix nanos: 1790037476034276346)
D0921 20:37:56.034326       1 timing.go:125] Timer for runsc boot: Timeline runsc boot reached midpoint host FS mount created at 20:37:56.034322645 (unix nanos: 1790037476034322645)
D0921 20:37:56.034724       1 config.go:90] Creating seccheck: &{Name:Default Points:[{Name:sentry/egress_refused OptionalFields:[] ContextFields:[time container_id thread_id]} {Name:sentry/exec_refused OptionalFields:[] ContextFields:[time container_id thread_id]}] IgnoreMissing:false Sinks:[{Name:remote Config:map[endpoint:/dev/shm/t25-1274519801/narrowed.events retries:3] IgnoreSetupError:true Status:{DroppedCount:0} FD:FD: 11}] Options:map[]}
D0921 20:37:56.035041       1 remote.go:186] Remote sink created, endpoint FD: 11, &{endpoint:0x846c430e660 droppedCount:{_:{} value:0} retries:3 initialBackoff:25000 maxBackoff:10000000}
